"Start time UTC","End time UTC","Hydro power production - real time data"
"2024-01-03T13:04:00.000Z","2024-01-03T13:04:00.000Z","2176.8"
"2024-01-03T13:07:00.000Z","2024-01-03T13:07:00.000Z","2175.3"
"2024-01-03T13:10:00.000Z","2024-01-03T13:10:00.000Z","2196"
"2024-01-03T13:13:00.000Z","2024-01-03T13:13:00.000Z","2183"
"2024-01-03T13:16:00.000Z","2024-01-03T13:16:00.000Z","2181.3"
"2024-01-03T13:19:00.000Z","2024-01-03T13:19:00.000Z","2193"
"2024-01-03T13:22:00.000Z","2024-01-03T13:22:00.000Z","2190.19999"
"2024-01-03T13:25:00.000Z","2024-01-03T13:25:00.000Z","2200.3"
"2024-01-03T13:28:00.000Z","2024-01-03T13:28:00.000Z","2219.19999"
"2024-01-03T13:31:00.000Z","2024-01-03T13:31:00.000Z","2214.69999"
"2024-01-03T13:34:00.000Z","2024-01-03T13:34:00.000Z","2213.5"
"2024-01-03T13:37:00.000Z","2024-01-03T13:37:00.000Z","2214.5"
"2024-01-03T13:40:00.000Z","2024-01-03T13:40:00.000Z","2209.3"
"2024-01-03T13:43:00.000Z","2024-01-03T13:43:00.000Z","2198.5"
"2024-01-03T13:46:00.000Z","2024-01-03T13:46:00.000Z","2204.8"
"2024-01-03T13:49:00.000Z","2024-01-03T13:49:00.000Z","2182.3"
"2024-01-03T13:52:00.000Z","2024-01-03T13:52:00.000Z","2173"
"2024-01-03T13:55:00.000Z","2024-01-03T13:55:00.000Z","2163.5"
"2024-01-03T13:58:00.000Z","2024-01-03T13:58:00.000Z","2154.5"
"2024-01-03T14:01:00.000Z","2024-01-03T14:01:00.000Z","2164.8"
"2024-01-03T14:04:00.000Z","2024-01-03T14:04:00.000Z","2115"
"2024-01-03T14:07:00.000Z","2024-01-03T14:07:00.000Z","2151.19999"
"2024-01-03T14:10:00.000Z","2024-01-03T14:10:00.000Z","2178.8"
"2024-01-03T14:13:00.000Z","2024-01-03T14:13:00.000Z","2193.69999"
"2024-01-03T14:16:00.000Z","2024-01-03T14:16:00.000Z","2205.8"
"2024-01-03T14:19:00.000Z","2024-01-03T14:19:00.000Z","2195.69999"
"2024-01-03T14:22:00.000Z","2024-01-03T14:22:00.000Z","2169.8"
"2024-01-03T14:25:00.000Z","2024-01-03T14:25:00.000Z","2154.8"
"2024-01-03T14:28:00.000Z","2024-01-03T14:28:00.000Z","2150.5"
"2024-01-03T14:31:00.000Z","2024-01-03T14:31:00.000Z","2145.19999"
"2024-01-03T14:34:00.000Z","2024-01-03T14:34:00.000Z","2141"
"2024-01-03T14:37:00.000Z","2024-01-03T14:37:00.000Z","2130.69999"
"2024-01-03T14:40:00.000Z","2024-01-03T14:40:00.000Z","2134.3"
"2024-01-03T14:43:00.000Z","2024-01-03T14:43:00.000Z","2124"
"2024-01-03T14:46:00.000Z","2024-01-03T14:46:00.000Z","2129.3"
"2024-01-03T14:49:00.000Z","2024-01-03T14:49:00.000Z","2122.8"
"2024-01-03T14:52:00.000Z","2024-01-03T14:52:00.000Z","2110.69999"
"2024-01-03T14:55:00.000Z","2024-01-03T14:55:00.000Z","2101"
"2024-01-03T14:58:00.000Z","2024-01-03T14:58:00.000Z","2097.8"
"2024-01-03T15:01:00.000Z","2024-01-03T15:01:00.000Z","2077.3"
"2024-01-03T15:04:00.000Z","2024-01-03T15:04:00.000Z","2048.3"
"2024-01-03T15:07:00.000Z","2024-01-03T15:07:00.000Z","2085.69999"
"2024-01-03T15:10:00.000Z","2024-01-03T15:10:00.000Z","2094.69999"
"2024-01-03T15:13:00.000Z","2024-01-03T15:13:00.000Z","2108.3"
"2024-01-03T15:16:00.000Z","2024-01-03T15:16:00.000Z","2111.69999"
"2024-01-03T15:19:00.000Z","2024-01-03T15:19:00.000Z","2126.5"
"2024-01-03T15:22:00.000Z","2024-01-03T15:22:00.000Z","2125.3"
"2024-01-03T15:25:00.000Z","2024-01-03T15:25:00.000Z","2128.5"
"2024-01-03T15:28:00.000Z","2024-01-03T15:28:00.000Z","2120.9"
"2024-01-03T15:31:00.000Z","2024-01-03T15:31:00.000Z","2118.19999"
"2024-01-03T15:34:00.000Z","2024-01-03T15:34:00.000Z","2069.9"
"2024-01-03T15:37:00.000Z","2024-01-03T15:37:00.000Z","2069.69999"
"2024-01-03T15:40:00.000Z","2024-01-03T15:40:00.000Z","2065.8"
"2024-01-03T15:43:00.000Z","2024-01-03T15:43:00.000Z","2053.69999"
"2024-01-03T15:46:00.000Z","2024-01-03T15:46:00.000Z","2046.5"
"2024-01-03T15:49:00.000Z","2024-01-03T15:49:00.000Z","2030.5"
"2024-01-03T15:52:00.000Z","2024-01-03T15:52:00.000Z","2020.5"
"2024-01-03T15:55:00.000Z","2024-01-03T15:55:00.000Z","2030.5"
"2024-01-03T15:58:00.000Z","2024-01-03T15:58:00.000Z","2045.3"
"2024-01-03T16:01:00.000Z","2024-01-03T16:01:00.000Z","2010"
"2024-01-03T16:04:00.000Z","2024-01-03T16:04:00.000Z","1964.7"
"2024-01-03T16:07:00.000Z","2024-01-03T16:07:00.000Z","1973"
"2024-01-03T16:10:00.000Z","2024-01-03T16:10:00.000Z","1982.8"
"2024-01-03T16:13:00.000Z","2024-01-03T16:13:00.000Z","1981"
"2024-01-03T16:16:00.000Z","2024-01-03T16:16:00.000Z","1982.2"
"2024-01-03T16:19:00.000Z","2024-01-03T16:19:00.000Z","1970.8"
"2024-01-03T16:22:00.000Z","2024-01-03T16:22:00.000Z","1945.7"
"2024-01-03T16:25:00.000Z","2024-01-03T16:25:00.000Z","1921.4"
"2024-01-03T16:28:00.000Z","2024-01-03T16:28:00.000Z","1904.3"
"2024-01-03T16:31:00.000Z","2024-01-03T16:31:00.000Z","1894.2"
"2024-01-03T16:34:00.000Z","2024-01-03T16:34:00.000Z","1883.5"
"2024-01-03T16:37:00.000Z","2024-01-03T16:37:00.000Z","1868.2"
"2024-01-03T16:40:00.000Z","2024-01-03T16:40:00.000Z","1862"
"2024-01-03T16:43:00.000Z","2024-01-03T16:43:00.000Z","1864.7"
"2024-01-03T16:46:00.000Z","2024-01-03T16:46:00.000Z","1861.3"
"2024-01-03T16:49:00.000Z","2024-01-03T16:49:00.000Z","1863.3"
"2024-01-03T16:52:00.000Z","2024-01-03T16:52:00.000Z","1874.7"
"2024-01-03T16:55:00.000Z","2024-01-03T16:55:00.000Z","1893.5"
"2024-01-03T16:58:00.000Z","2024-01-03T16:58:00.000Z","1909.2"
"2024-01-03T17:01:00.000Z","2024-01-03T17:01:00.000Z","1918.2"
"2024-01-03T17:04:00.000Z","2024-01-03T17:04:00.000Z","1887.5"
"2024-01-03T17:07:00.000Z","2024-01-03T17:07:00.000Z","1898"
"2024-01-03T17:10:00.000Z","2024-01-03T17:10:00.000Z","1913.7"
"2024-01-03T17:13:00.000Z","2024-01-03T17:13:00.000Z","1932.7"
"2024-01-03T17:16:00.000Z","2024-01-03T17:16:00.000Z","1934.3"
"2024-01-03T17:19:00.000Z","2024-01-03T17:19:00.000Z","1959.3"
"2024-01-03T17:22:00.000Z","2024-01-03T17:22:00.000Z","1972.2"
"2024-01-03T17:25:00.000Z","2024-01-03T17:25:00.000Z","1970"
"2024-01-03T17:28:00.000Z","2024-01-03T17:28:00.000Z","1966.7"
"2024-01-03T17:31:00.000Z","2024-01-03T17:31:00.000Z","1986.5"
"2024-01-03T17:34:00.000Z","2024-01-03T17:34:00.000Z","2000"
"2024-01-03T17:37:00.000Z","2024-01-03T17:37:00.000Z","1998"
"2024-01-03T17:40:00.000Z","2024-01-03T17:40:00.000Z","1998.3"
"2024-01-03T17:43:00.000Z","2024-01-03T17:43:00.000Z","1988.2"
"2024-01-03T17:46:00.000Z","2024-01-03T17:46:00.000Z","1985.8"
"2024-01-03T17:49:00.000Z","2024-01-03T17:49:00.000Z","1984.5"
"2024-01-03T17:52:00.000Z","2024-01-03T17:52:00.000Z","1970.3"
"2024-01-03T17:55:00.000Z","2024-01-03T17:55:00.000Z","1946"
"2024-01-03T17:58:00.000Z","2024-01-03T17:58:00.000Z","1934.2"
"2024-01-03T18:01:00.000Z","2024-01-03T18:01:00.000Z","1932.2"
"2024-01-03T18:04:00.000Z","2024-01-03T18:04:00.000Z","1931.3"
"2024-01-03T18:07:00.000Z","2024-01-03T18:07:00.000Z","1929.5"
"2024-01-03T18:10:00.000Z","2024-01-03T18:10:00.000Z","1925.3"
"2024-01-03T18:13:00.000Z","2024-01-03T18:13:00.000Z","1928.5"
"2024-01-03T18:16:00.000Z","2024-01-03T18:16:00.000Z","1927.7"
"2024-01-03T18:19:00.000Z","2024-01-03T18:19:00.000Z","1932.2"
"2024-01-03T18:22:00.000Z","2024-01-03T18:22:00.000Z","1919.2"
"2024-01-03T18:25:00.000Z","2024-01-03T18:25:00.000Z","1906.2"
"2024-01-03T18:28:00.000Z","2024-01-03T18:28:00.000Z","1901.3"
"2024-01-03T18:31:00.000Z","2024-01-03T18:31:00.000Z","1891.2"
"2024-01-03T18:34:00.000Z","2024-01-03T18:34:00.000Z","1882.2"
"2024-01-03T18:37:00.000Z","2024-01-03T18:37:00.000Z","1884.5"
"2024-01-03T18:40:00.000Z","2024-01-03T18:40:00.000Z","1901.2"
"2024-01-03T18:43:00.000Z","2024-01-03T18:43:00.000Z","1920.5"
"2024-01-03T18:46:00.000Z","2024-01-03T18:46:00.000Z","1918"
"2024-01-03T18:49:00.000Z","2024-01-03T18:49:00.000Z","1942"
"2024-01-03T18:52:00.000Z","2024-01-03T18:52:00.000Z","1941.3"
"2024-01-03T18:55:00.000Z","2024-01-03T18:55:00.000Z","1934.8"
"2024-01-03T18:58:00.000Z","2024-01-03T18:58:00.000Z","1921.7"
"2024-01-03T19:01:00.000Z","2024-01-03T19:01:00.000Z","1892.9"
"2024-01-03T19:04:00.000Z","2024-01-03T19:04:00.000Z","1925.8"
"2024-01-03T19:07:00.000Z","2024-01-03T19:07:00.000Z","1959.8"
"2024-01-03T19:10:00.000Z","2024-01-03T19:10:00.000Z","1939"
"2024-01-03T19:13:00.000Z","2024-01-03T19:13:00.000Z","1926.2"
"2024-01-03T19:16:00.000Z","2024-01-03T19:16:00.000Z","1905.8"
"2024-01-03T19:19:00.000Z","2024-01-03T19:19:00.000Z","1929"
"2024-01-03T19:22:00.000Z","2024-01-03T19:22:00.000Z","1940"
"2024-01-03T19:25:00.000Z","2024-01-03T19:25:00.000Z","1935.7"
"2024-01-03T19:28:00.000Z","2024-01-03T19:28:00.000Z","1931.5"
"2024-01-03T19:31:00.000Z","2024-01-03T19:31:00.000Z","1941.2"
"2024-01-03T19:34:00.000Z","2024-01-03T19:34:00.000Z","1977.3"
"2024-01-03T19:37:00.000Z","2024-01-03T19:37:00.000Z","1981.3"
"2024-01-03T19:40:00.000Z","2024-01-03T19:40:00.000Z","1987"
"2024-01-03T19:43:00.000Z","2024-01-03T19:43:00.000Z","1979.2"
"2024-01-03T19:46:00.000Z","2024-01-03T19:46:00.000Z","2013"
"2024-01-03T19:49:00.000Z","2024-01-03T19:49:00.000Z","2025"
"2024-01-03T19:52:00.000Z","2024-01-03T19:52:00.000Z","2022.5"
"2024-01-03T19:55:00.000Z","2024-01-03T19:55:00.000Z","2008.5"
"2024-01-03T19:58:00.000Z","2024-01-03T19:58:00.000Z","1995.5"
"2024-01-03T20:01:00.000Z","2024-01-03T20:01:00.000Z","1948.5"
"2024-01-03T20:04:00.000Z","2024-01-03T20:04:00.000Z","1960.8"
"2024-01-03T20:07:00.000Z","2024-01-03T20:07:00.000Z","1945.2"
"2024-01-03T20:10:00.000Z","2024-01-03T20:10:00.000Z","1932.5"
"2024-01-03T20:13:00.000Z","2024-01-03T20:13:00.000Z","1819.7"
"2024-01-03T20:16:00.000Z","2024-01-03T20:16:00.000Z","1788.5"
"2024-01-03T20:19:00.000Z","2024-01-03T20:19:00.000Z","1818.3"
"2024-01-03T20:22:00.000Z","2024-01-03T20:22:00.000Z","1827.3"
"2024-01-03T20:25:00.000Z","2024-01-03T20:25:00.000Z","1811.8"
"2024-01-03T20:28:00.000Z","2024-01-03T20:28:00.000Z","1793.2"
"2024-01-03T20:31:00.000Z","2024-01-03T20:31:00.000Z","1809.7"
"2024-01-03T20:34:00.000Z","2024-01-03T20:34:00.000Z","1817"
"2024-01-03T20:37:00.000Z","2024-01-03T20:37:00.000Z","1811.3"
"2024-01-03T20:40:00.000Z","2024-01-03T20:40:00.000Z","1801.2"
"2024-01-03T20:43:00.000Z","2024-01-03T20:43:00.000Z","1794.2"
"2024-01-03T20:46:00.000Z","2024-01-03T20:46:00.000Z","1784.8"
"2024-01-03T20:49:00.000Z","2024-01-03T20:49:00.000Z","1778.2"
"2024-01-03T20:52:00.000Z","2024-01-03T20:52:00.000Z","1778.2"
"2024-01-03T20:55:00.000Z","2024-01-03T20:55:00.000Z","1772.3"
"2024-01-03T20:58:00.000Z","2024-01-03T20:58:00.000Z","1752.5"
"2024-01-03T21:01:00.000Z","2024-01-03T21:01:00.000Z","1723.7"
"2024-01-03T21:04:00.000Z","2024-01-03T21:04:00.000Z","1731"
"2024-01-03T21:07:00.000Z","2024-01-03T21:07:00.000Z","1692.8"
"2024-01-03T21:10:00.000Z","2024-01-03T21:10:00.000Z","1666.59999"
"2024-01-03T21:13:00.000Z","2024-01-03T21:13:00.000Z","1640"
"2024-01-03T21:16:00.000Z","2024-01-03T21:16:00.000Z","1620"
"2024-01-03T21:19:00.000Z","2024-01-03T21:19:00.000Z","1661.5"
"2024-01-03T21:22:00.000Z","2024-01-03T21:22:00.000Z","1641.2"
"2024-01-03T21:25:00.000Z","2024-01-03T21:25:00.000Z","1642.5"
"2024-01-03T21:28:00.000Z","2024-01-03T21:28:00.000Z","1633.5"
"2024-01-03T21:31:00.000Z","2024-01-03T21:31:00.000Z","1625.3"
"2024-01-03T21:34:00.000Z","2024-01-03T21:34:00.000Z","1624.5"
"2024-01-03T21:37:00.000Z","2024-01-03T21:37:00.000Z","1615.7"
"2024-01-03T21:40:00.000Z","2024-01-03T21:40:00.000Z","1600.2"
"2024-01-03T21:43:00.000Z","2024-01-03T21:43:00.000Z","1580.7"
"2024-01-03T21:46:00.000Z","2024-01-03T21:46:00.000Z","1574.8"
"2024-01-03T21:49:00.000Z","2024-01-03T21:49:00.000Z","1600"
"2024-01-03T21:52:00.000Z","2024-01-03T21:52:00.000Z","1587.4"
"2024-01-03T21:55:00.000Z","2024-01-03T21:55:00.000Z","1575.2"
"2024-01-03T21:58:00.000Z","2024-01-03T21:58:00.000Z","1546.8"
"2024-01-03T22:01:00.000Z","2024-01-03T22:01:00.000Z","1518.8"
"2024-01-03T22:04:00.000Z","2024-01-03T22:04:00.000Z","1539.8"
"2024-01-03T22:07:00.000Z","2024-01-03T22:07:00.000Z","1524.3"
"2024-01-03T22:10:00.000Z","2024-01-03T22:10:00.000Z","1477.3"
"2024-01-03T22:13:00.000Z","2024-01-03T22:13:00.000Z","1473.5"
"2024-01-03T22:16:00.000Z","2024-01-03T22:16:00.000Z","1459.3"
"2024-01-03T22:19:00.000Z","2024-01-03T22:19:00.000Z","1468.5"
"2024-01-03T22:22:00.000Z","2024-01-03T22:22:00.000Z","1470"
"2024-01-03T22:25:00.000Z","2024-01-03T22:25:00.000Z","1471.8"
"2024-01-03T22:28:00.000Z","2024-01-03T22:28:00.000Z","1478.2"
"2024-01-03T22:31:00.000Z","2024-01-03T22:31:00.000Z","1485.7"
"2024-01-03T22:34:00.000Z","2024-01-03T22:34:00.000Z","1516"
"2024-01-03T22:37:00.000Z","2024-01-03T22:37:00.000Z","1516.5"
"2024-01-03T22:40:00.000Z","2024-01-03T22:40:00.000Z","1514.8"
"2024-01-03T22:43:00.000Z","2024-01-03T22:43:00.000Z","1513.5"
"2024-01-03T22:46:00.000Z","2024-01-03T22:46:00.000Z","1509.3"
"2024-01-03T22:49:00.000Z","2024-01-03T22:49:00.000Z","1488.8"
"2024-01-03T22:52:00.000Z","2024-01-03T22:52:00.000Z","1502"
"2024-01-03T22:55:00.000Z","2024-01-03T22:55:00.000Z","1497.3"
"2024-01-03T22:58:00.000Z","2024-01-03T22:58:00.000Z","1499"
"2024-01-03T23:01:00.000Z","2024-01-03T23:01:00.000Z","1487.3"
"2024-01-03T23:04:00.000Z","2024-01-03T23:04:00.000Z","1506.8"
"2024-01-03T23:07:00.000Z","2024-01-03T23:07:00.000Z","1529.8"
"2024-01-03T23:10:00.000Z","2024-01-03T23:10:00.000Z","1548.8"
"2024-01-03T23:13:00.000Z","2024-01-03T23:13:00.000Z","1554.5"
"2024-01-03T23:16:00.000Z","2024-01-03T23:16:00.000Z","1548.5"
"2024-01-03T23:19:00.000Z","2024-01-03T23:19:00.000Z","1565.5"
"2024-01-03T23:22:00.000Z","2024-01-03T23:22:00.000Z","1585.3"
"2024-01-03T23:25:00.000Z","2024-01-03T23:25:00.000Z","1592.7"
"2024-01-03T23:28:00.000Z","2024-01-03T23:28:00.000Z","1594.8"
"2024-01-03T23:31:00.000Z","2024-01-03T23:31:00.000Z","1594.7"
"2024-01-03T23:34:00.000Z","2024-01-03T23:34:00.000Z","1594.8"
"2024-01-03T23:37:00.000Z","2024-01-03T23:37:00.000Z","1592.8"
"2024-01-03T23:40:00.000Z","2024-01-03T23:40:00.000Z","1594"
"2024-01-03T23:43:00.000Z","2024-01-03T23:43:00.000Z","1592.7"
"2024-01-03T23:46:00.000Z","2024-01-03T23:46:00.000Z","1594.8"
"2024-01-03T23:49:00.000Z","2024-01-03T23:49:00.000Z","1589.8"
"2024-01-03T23:52:00.000Z","2024-01-03T23:52:00.000Z","1574.7"
"2024-01-03T23:55:00.000Z","2024-01-03T23:55:00.000Z","1547.4"
"2024-01-03T23:58:00.000Z","2024-01-03T23:58:00.000Z","1531.5"
"2024-01-04T00:01:00.000Z","2024-01-04T00:01:00.000Z","1522.2"
"2024-01-04T00:04:00.000Z","2024-01-04T00:04:00.000Z","1499.9"
"2024-01-04T00:07:00.000Z","2024-01-04T00:07:00.000Z","1475.2"
"2024-01-04T00:10:00.000Z","2024-01-04T00:10:00.000Z","1463.5"
"2024-01-04T00:13:00.000Z","2024-01-04T00:13:00.000Z","1469.4"
"2024-01-04T00:16:00.000Z","2024-01-04T00:16:00.000Z","1461.2"
"2024-01-04T00:19:00.000Z","2024-01-04T00:19:00.000Z","1489.8"
"2024-01-04T00:22:00.000Z","2024-01-04T00:22:00.000Z","1491.2"
"2024-01-04T00:25:00.000Z","2024-01-04T00:25:00.000Z","1491.5"
"2024-01-04T00:28:00.000Z","2024-01-04T00:28:00.000Z","1489.3"
"2024-01-04T00:31:00.000Z","2024-01-04T00:31:00.000Z","1490.5"
"2024-01-04T00:34:00.000Z","2024-01-04T00:34:00.000Z","1490.7"
"2024-01-04T00:37:00.000Z","2024-01-04T00:37:00.000Z","1487.9"
"2024-01-04T00:40:00.000Z","2024-01-04T00:40:00.000Z","1484.7"
"2024-01-04T00:43:00.000Z","2024-01-04T00:43:00.000Z","1480.5"
"2024-01-04T00:46:00.000Z","2024-01-04T00:46:00.000Z","1473.5"
"2024-01-04T00:49:00.000Z","2024-01-04T00:49:00.000Z","1474.09999"
"2024-01-04T00:52:00.000Z","2024-01-04T00:52:00.000Z","1471.7"
"2024-01-04T00:55:00.000Z","2024-01-04T00:55:00.000Z","1469.5"
"2024-01-04T00:58:00.000Z","2024-01-04T00:58:00.000Z","1465"
"2024-01-04T01:01:00.000Z","2024-01-04T01:01:00.000Z","1461.3"
"2024-01-04T01:04:00.000Z","2024-01-04T01:04:00.000Z","1393.4"
"2024-01-04T01:07:00.000Z","2024-01-04T01:07:00.000Z","1368.2"
"2024-01-04T01:10:00.000Z","2024-01-04T01:10:00.000Z","1310"
"2024-01-04T01:13:00.000Z","2024-01-04T01:13:00.000Z","1265"
"2024-01-04T01:16:00.000Z","2024-01-04T01:16:00.000Z","1247.8"
"2024-01-04T01:19:00.000Z","2024-01-04T01:19:00.000Z","1259"
"2024-01-04T01:22:00.000Z","2024-01-04T01:22:00.000Z","1264.7"
"2024-01-04T01:25:00.000Z","2024-01-04T01:25:00.000Z","1283.5"
"2024-01-04T01:28:00.000Z","2024-01-04T01:28:00.000Z","1286.2"
"2024-01-04T01:31:00.000Z","2024-01-04T01:31:00.000Z","1292.3"
"2024-01-04T01:34:00.000Z","2024-01-04T01:34:00.000Z","1307.7"
"2024-01-04T01:37:00.000Z","2024-01-04T01:37:00.000Z","1310.5"
"2024-01-04T01:40:00.000Z","2024-01-04T01:40:00.000Z","1314.8"
"2024-01-04T01:43:00.000Z","2024-01-04T01:43:00.000Z","1317.3"
"2024-01-04T01:46:00.000Z","2024-01-04T01:46:00.000Z","1307.8"
"2024-01-04T01:49:00.000Z","2024-01-04T01:49:00.000Z","1308.3"
"2024-01-04T01:52:00.000Z","2024-01-04T01:52:00.000Z","1308.7"
"2024-01-04T01:55:00.000Z","2024-01-04T01:55:00.000Z","1307.2"
"2024-01-04T01:58:00.000Z","2024-01-04T01:58:00.000Z","1312.2"
"2024-01-04T02:01:00.000Z","2024-01-04T02:01:00.000Z","1315.3"
"2024-01-04T02:04:00.000Z","2024-01-04T02:04:00.000Z","1328.2"
"2024-01-04T02:07:00.000Z","2024-01-04T02:07:00.000Z","1350.7"
"2024-01-04T02:10:00.000Z","2024-01-04T02:10:00.000Z","1465.59999"
"2024-01-04T02:13:00.000Z","2024-01-04T02:13:00.000Z","1471.5"
"2024-01-04T02:16:00.000Z","2024-01-04T02:16:00.000Z","1458.3"
"2024-01-04T02:19:00.000Z","2024-01-04T02:19:00.000Z","1464.3"
"2024-01-04T02:22:00.000Z","2024-01-04T02:22:00.000Z","1471"
"2024-01-04T02:25:00.000Z","2024-01-04T02:25:00.000Z","1477"
"2024-01-04T02:28:00.000Z","2024-01-04T02:28:00.000Z","1479.2"
"2024-01-04T02:31:00.000Z","2024-01-04T02:31:00.000Z","1477.5"
"2024-01-04T02:34:00.000Z","2024-01-04T02:34:00.000Z","1490.7"
"2024-01-04T02:37:00.000Z","2024-01-04T02:37:00.000Z","1496.5"
"2024-01-04T02:40:00.000Z","2024-01-04T02:40:00.000Z","1488.8"
"2024-01-04T02:43:00.000Z","2024-01-04T02:43:00.000Z","1491.5"
"2024-01-04T02:46:00.000Z","2024-01-04T02:46:00.000Z","1522"
"2024-01-04T02:49:00.000Z","2024-01-04T02:49:00.000Z","1557.5"
"2024-01-04T02:52:00.000Z","2024-01-04T02:52:00.000Z","1581"
"2024-01-04T02:55:00.000Z","2024-01-04T02:55:00.000Z","1585.5"
"2024-01-04T02:58:00.000Z","2024-01-04T02:58:00.000Z","1593.2"
"2024-01-04T03:01:00.000Z","2024-01-04T03:01:00.000Z","1582.7"
"2024-01-04T03:04:00.000Z","2024-01-04T03:04:00.000Z","1601.5"
"2024-01-04T03:07:00.000Z","2024-01-04T03:07:00.000Z","1616.3"
"2024-01-04T03:10:00.000Z","2024-01-04T03:10:00.000Z","1654.8"
"2024-01-04T03:13:00.000Z","2024-01-04T03:13:00.000Z","1662.2"
"2024-01-04T03:16:00.000Z","2024-01-04T03:16:00.000Z","1663"
"2024-01-04T03:19:00.000Z","2024-01-04T03:19:00.000Z","1670"
"2024-01-04T03:22:00.000Z","2024-01-04T03:22:00.000Z","1685.7"
"2024-01-04T03:25:00.000Z","2024-01-04T03:25:00.000Z","1675.2"
"2024-01-04T03:28:00.000Z","2024-01-04T03:28:00.000Z","1675.8"
"2024-01-04T03:31:00.000Z","2024-01-04T03:31:00.000Z","1685.2"
"2024-01-04T03:34:00.000Z","2024-01-04T03:34:00.000Z","1706"
"2024-01-04T03:37:00.000Z","2024-01-04T03:37:00.000Z","1712.7"
"2024-01-04T03:40:00.000Z","2024-01-04T03:40:00.000Z","1711.8"
"2024-01-04T03:43:00.000Z","2024-01-04T03:43:00.000Z","1708"
"2024-01-04T03:46:00.000Z","2024-01-04T03:46:00.000Z","1705.8"
"2024-01-04T03:49:00.000Z","2024-01-04T03:49:00.000Z","1711"
"2024-01-04T03:52:00.000Z","2024-01-04T03:52:00.000Z","1723.3"
"2024-01-04T03:55:00.000Z","2024-01-04T03:55:00.000Z","1726.5"
"2024-01-04T03:58:00.000Z","2024-01-04T03:58:00.000Z","1738.8"
"2024-01-04T04:01:00.000Z","2024-01-04T04:01:00.000Z","1781"
"2024-01-04T04:04:00.000Z","2024-01-04T04:04:00.000Z","1756.2"
"2024-01-04T04:07:00.000Z","2024-01-04T04:07:00.000Z","1771.8"
"2024-01-04T04:10:00.000Z","2024-01-04T04:10:00.000Z","1803.7"
"2024-01-04T04:13:00.000Z","2024-01-04T04:13:00.000Z","1873.7"
"2024-01-04T04:16:00.000Z","2024-01-04T04:16:00.000Z","1927.3"
"2024-01-04T04:19:00.000Z","2024-01-04T04:19:00.000Z","1938.5"
"2024-01-04T04:22:00.000Z","2024-01-04T04:22:00.000Z","1918"
"2024-01-04T04:25:00.000Z","2024-01-04T04:25:00.000Z","1926.7"
"2024-01-04T04:28:00.000Z","2024-01-04T04:28:00.000Z","1937.2"
"2024-01-04T04:31:00.000Z","2024-01-04T04:31:00.000Z","1937.8"
"2024-01-04T04:34:00.000Z","2024-01-04T04:34:00.000Z","1946.3"
"2024-01-04T04:37:00.000Z","2024-01-04T04:37:00.000Z","1944.3"
"2024-01-04T04:40:00.000Z","2024-01-04T04:40:00.000Z","1963"
"2024-01-04T04:43:00.000Z","2024-01-04T04:43:00.000Z","1961.8"
"2024-01-04T04:46:00.000Z","2024-01-04T04:46:00.000Z","1977.5"
"2024-01-04T04:49:00.000Z","2024-01-04T04:49:00.000Z","1969.8"
"2024-01-04T04:52:00.000Z","2024-01-04T04:52:00.000Z","1965.2"
"2024-01-04T04:55:00.000Z","2024-01-04T04:55:00.000Z","1976.7"
"2024-01-04T04:58:00.000Z","2024-01-04T04:58:00.000Z","1978.9"
"2024-01-04T05:01:00.000Z","2024-01-04T05:01:00.000Z","1964.8"
"2024-01-04T05:04:00.000Z","2024-01-04T05:04:00.000Z","1858.9"
"2024-01-04T05:07:00.000Z","2024-01-04T05:07:00.000Z","1874.7"
"2024-01-04T05:10:00.000Z","2024-01-04T05:10:00.000Z","1910"
"2024-01-04T05:13:00.000Z","2024-01-04T05:13:00.000Z","1945.5"
"2024-01-04T05:16:00.000Z","2024-01-04T05:16:00.000Z","1927.7"
"2024-01-04T05:19:00.000Z","2024-01-04T05:19:00.000Z","1912.7"
"2024-01-04T05:22:00.000Z","2024-01-04T05:22:00.000Z","1910.3"
"2024-01-04T05:25:00.000Z","2024-01-04T05:25:00.000Z","1882.7"
"2024-01-04T05:28:00.000Z","2024-01-04T05:28:00.000Z","1890.2"
"2024-01-04T05:31:00.000Z","2024-01-04T05:31:00.000Z","1860.7"
"2024-01-04T05:34:00.000Z","2024-01-04T05:34:00.000Z","1829.7"
"2024-01-04T05:37:00.000Z","2024-01-04T05:37:00.000Z","1827.9"
"2024-01-04T05:40:00.000Z","2024-01-04T05:40:00.000Z","1799"
"2024-01-04T05:43:00.000Z","2024-01-04T05:43:00.000Z","1797.7"
"2024-01-04T05:46:00.000Z","2024-01-04T05:46:00.000Z","1801.8"
"2024-01-04T05:49:00.000Z","2024-01-04T05:49:00.000Z","1766.7"
"2024-01-04T05:52:00.000Z","2024-01-04T05:52:00.000Z","1739.7"
"2024-01-04T05:55:00.000Z","2024-01-04T05:55:00.000Z","1768.59999"
"2024-01-04T05:58:00.000Z","2024-01-04T05:58:00.000Z","1821.5"
"2024-01-04T06:01:00.000Z","2024-01-04T06:01:00.000Z","1896.8"
"2024-01-04T06:04:00.000Z","2024-01-04T06:04:00.000Z","1942.09999"
"2024-01-04T06:07:00.000Z","2024-01-04T06:07:00.000Z","2073.5"
